success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes
,instruc12,38,246992,0.0-33.0-4.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,,
,html-keyboard-response,39,278765,0.0-33.0-5.0,31772.699999809265,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,instruc13,40,280767,0.0-33.0-6.0,null,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p></div>,null,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p></div>,,
,html-keyboard-response,41,308238,0.0-33.0-7.0,27469.199999809265,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,do_welcome,42,312248,0.0-33.0-8.0,null,,,,,,null,
,do_trial,43,316498,0.0-33.0-9.0,1744.1000001430511,,,,,,49,1,0,0
,html-keyboard-response,44,317501,0.0-34.0-0.0,null,,,<p></p>,null,,,
,do_trial,45,320658,0.0-34.0-1.0,651.0999999046326,,,,,,49,1,1,0
,html-keyboard-response,46,321660,0.0-35.0-0.0,null,,,<p></p>,null,,,
,do_trial,47,324992,0.0-35.0-1.0,829.4000000953674,,,,,,49,1,0,1
,html-keyboard-response,48,325995,0.0-36.0-0.0,null,,,<p></p>,null,,,
,do_trial,49,329154,0.0-36.0-1.0,652.7999999523163,,,,,,49,0,1,0
,html-keyboard-response,50,330156,0.0-37.0-0.0,null,,,<p></p>,null,,,
,do_trial,51,333378,0.0-37.0-1.0,715.5,,,,,,50,1,0,0
,do_bye,52,334889,0.0-38.0-0.0,null,,,,,,null,
,do_travel,53,343893,0.0-38.0-1.0,null,,,,,,null,
,do_welcome,54,347902,0.0-38.0-2.0,null,,,,,,null,
,do_trial,55,351819,0.0-38.0-3.0,1410.4000000953674,,,,,,50,1,0,0
,html-keyboard-response,56,352821,0.0-39.0-0.0,null,,,<p></p>,null,,,
,do_trial,57,356066,0.0-39.0-1.0,738.7000000476837,,,,,,51,1,0,1
,html-keyboard-response,58,357068,0.0-40.0-0.0,null,,,<p></p>,null,,,
,do_trial,59,360186,0.0-40.0-1.0,611.8999998569489,,,,,,51,1,1,0
,html-keyboard-response,60,361187,0.0-41.0-0.0,null,,,<p></p>,null,,,
,do_trial,61,364458,0.0-41.0-1.0,764.7000000476837,,,,,,51,0,0,1
,html-keyboard-response,62,365460,0.0-42.0-0.0,null,,,<p></p>,null,,,
,do_trial,63,368634,0.0-42.0-1.0,667,,,,,,51,1,0,1
,html-keyboard-response,64,373670,0.0-43.0-0.0,5034.099999904633,,,<div class='center'><p><img src='../static/images/tutorial/prac_best_pirate.png' height='500'></p></div>,49,,,
,html-keyboard-response,65,381661,0.0-44.0-0.0,7990.600000143051,,,<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,quiz_beginning,66,383663,0.0-44.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,
,html-keyboard-response,67,392814,0.0-44.0-2.0,9149.800000190735,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,correct,68,394815,0.0-45.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,69,396429,0.0-45.0-1.0,1612.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,70,402717,0.0-45.0-2.0,6287.900000095367,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,
,correct,71,404719,0.0-46.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,72,406397,0.0-46.0-1.0,1676.6999998092651,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,73,411797,0.0-46.0-2.0,5399.299999952316,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,
,correct,74,413798,0.0-47.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,75,415045,0.0-47.0-1.0,1245.2999999523163,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,76,421501,0.0-47.0-2.0,6455.900000095367,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,correct,77,423538,0.0-48.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,78,425165,0.0-48.0-1.0,1626.0999999046326,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,q_all_corr,79,427167,0.0-49.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,
,html-keyboard-response,80,459173,0.0-49.0-1.0,32004.200000047684,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
