success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes
,html-keyboard-response,14,82014,0.0-14.0,70.40000000596046,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,15,83516,0.0-15.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,
,html-keyboard-response,16,88190,0.0-16.0,4672.5999999940395,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,17,89692,0.0-17.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,
,html-keyboard-response,18,92254,0.0-18.0,2561.0999999940395,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,19,93756,0.0-19.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,
,html-keyboard-response,20,94639,0.0-20.0,880.9000000059605,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,21,96141,0.0-21.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,
,html-keyboard-response,22,96548,0.0-22.0,405.70000000298023,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,23,98050,0.0-23.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_no_win.png' height='500'></p></div>,null,,,
,html-keyboard-response,24,99236,0.0-24.0,1185.2999999970198,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,25,100737,0.0-25.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,
,html-keyboard-response,26,101661,0.0-26.0,922.2000000029802,,,<div class='center'><img src='../static/images/tutorial/blue.png' height='500'></p></div>,49,,,
,html-keyboard-response,27,103163,0.0-27.0,null,,,<div class='center'><p><img src='../static/images/tutorial/blue_win.png' height='500'></p></div>,null,,,
,instruc6,28,105165,0.0-28.0,null,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,null,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>,,
,html-keyboard-response,29,108774,0.0-29.0,3607.1000000089407,,,<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,30,115171,0.0-30.0,6395.79999999702,,,<div class='center'><p>From these three pirates, you will get to choose which one you want to rob the next ship. <p>Press the <b>'1'</b> key on your keyboard to pick the pirate with the red beard.</p><p> Press <b>'2'</b> to pick the pirate with the white beard.</p><p> Press <b>'3'</b> to pick the pirate with the black beard.</p><p>Try picking a pirate now!</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,
,html-keyboard-response,31,116648,0.0-31.0-0.0,1474.1000000089407,,,<div class='center'><p>Yay! This pirate succeeded in robbing the ship!</p><p><img src='../static/images/tutorial/black_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,32,118438,0.0-31.0-1.0,1788.1000000089407,,,<div class='center'><p>Now try choosing another.</p><p><img src='../static/images/tutorial/all_pirates.png' height='500'></p></div>,51,,,
,html-keyboard-response,33,119383,0.0-32.0-0.0,942.7000000029802,,,<div class='center'><p>Oh no! This pirate did not succeed in robbing the ship.</p><p><img src='../static/images/tutorial/black_no_win.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,instruc9,34,121385,0.0-33.0-0.0,null,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,null,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p></div>,,
,html-keyboard-response,35,121626,0.0-33.0-1.0,238.80000001192093,,,<div class='center'><p>If you don't make your choice fast enough, you'll have to wait a few seconds before you can make another one. </p><p><img src='../static/images/miscellaneous/hurry_up.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,instruc11,36,123628,0.0-33.0-2.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p></div>,,
,html-keyboard-response,37,139502,0.0-33.0-3.0,15872.09999999404,,,<div class='center'><p>How successful a pirate is at robbing ships will depend on the island you're on.</p><p> A pirate may have visited this island many times before and gained a lot of practice robbing ships there.</p><p>So, they're more likely to be successful than a pirate who has never visited the island before.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,instruc12,38,141504,0.0-33.0-4.0,null,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,null,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p></div>,,
,html-keyboard-response,39,152435,0.0-33.0-5.0,10929.60000000894,,,<div class='center'><p>How successful a pirate is at robbing ships can also change over the time spent on the island. </p><p> Ships may hear from islanders about the pirates coming and will improve their protections against the attack. This may make it harder to rob them.</p><p> Ships may also become lazy and weaken the strength of their protections. This may make it easier to rob them.</p><br><p>Things are always changing on the high seas! So, try your best to pay attention!</p><p><img src='../static/images/tutorial/contingency.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,instruc13,40,154437,0.0-33.0-6.0,null,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p></div>,null,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p></div>,,
,html-keyboard-response,41,179422,0.0-33.0-7.0,24983.70000000298,,,<div class='center'><p>Let's go over the instructions quickly again. You have one thing to do: </p><p><b>Pick the pirate who is the best at robbing ships on the current island.</b></p><p>The amount of bonus money you win depends on it.</p><br><p>Let's try a practice game. The game will start by showing you an island. Pick a pirate using the <b>1, 2, 3</b> keys on your keyboard to get it to try and rob one of the ships leaving the island.</p><p>This is just a practice game, so you're not playing for money.</p><p>Good luck! This game will be very difficult but try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,do_welcome,42,183436,0.0-33.0-8.0,null,,,,,,null,
,do_trial,43,189441,0.0-33.0-9.0,null,,,,,,null,1,0,0
,html-keyboard-response,44,190443,0.0-34.0-0.0,null,,,<p></p>,null,,,
,do_trial,45,193505,0.0-34.0-1.0,557.6999999880791,,,,,,50,1,0,0
,html-keyboard-response,46,194506,0.0-35.0-0.0,null,,,<p></p>,null,,,
,do_trial,47,197123,0.0-35.0-1.0,108.5,,,,,,49,1,1,0
,html-keyboard-response,48,198125,0.0-36.0-0.0,null,,,<p></p>,null,,,
,do_trial,49,201122,0.0-36.0-1.0,487.79999999701977,,,,,,51,1,0,1
,html-keyboard-response,50,202124,0.0-37.0-0.0,null,,,<p></p>,null,,,
,do_trial,51,205565,0.0-37.0-1.0,937.3000000119209,,,,,,49,0,1,0
,html-keyboard-response,52,206568,0.0-38.0-0.0,null,,,<p></p>,null,,,
,do_trial,53,209444,0.0-38.0-1.0,367.40000000596046,,,,,,49,1,0,0
,do_bye,54,210956,0.0-39.0-0.0,null,,,,,,null,
,do_travel,55,219960,0.0-39.0-1.0,null,,,,,,null,
,do_welcome,56,223965,0.0-39.0-2.0,null,,,,,,null,
,do_trial,57,227462,0.0-39.0-3.0,993.7999999970198,,,,,,51,1,0,0
,html-keyboard-response,58,228464,0.0-40.0-0.0,null,,,<p></p>,null,,,
,do_trial,59,231202,0.0-40.0-1.0,229.5,,,,,,49,1,0,1
,html-keyboard-response,60,232204,0.0-41.0-0.0,null,,,<p></p>,null,,,
,do_trial,61,234903,0.0-41.0-1.0,194.09999999403954,,,,,,50,1,1,0
,html-keyboard-response,62,235905,0.0-42.0-0.0,null,,,<p></p>,null,,,
,do_trial,63,238603,0.0-42.0-1.0,188.70000000298023,,,,,,49,0,0,1
,html-keyboard-response,64,239605,0.0-43.0-0.0,null,,,<p></p>,null,,,
,do_trial,65,242360,0.0-43.0-1.0,245.70000000298023,,,,,,51,1,0,1
,html-keyboard-response,66,246965,0.0-44.0-0.0,4603.600000008941,,,<div class='center'><p><img src='../static/images/tutorial/prac_best_pirate.png' height='500'></p></div>,49,,,
,html-keyboard-response,67,248890,0.0-45.0-0.0,1923,,,<div class='center'><p>That's correct! Red beard was the best.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,quiz_beginning,68,250892,0.0-45.0-1.0,null,,,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,null,<div class='center'><p>Good job on the practice game! Now, you will be asked some true or false questions to make sure you really understand the rules of the game.</p><p> Press <b>'1'</b> on the keyboard for true and press <b>'2'</b> for false.</p></div>,,
,html-keyboard-response,69,259230,0.0-45.0-2.0,8336.29999999702,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,correct,70,261233,0.0-46.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,71,262872,0.0-46.0-1.0,1637.5,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,72,269495,0.0-46.0-2.0,6622.399999991059,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,q2_err,73,271496,0.0-47.0-0.0,null,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,null,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p></div>,,
,html-keyboard-response,74,275006,0.0-47.0-1.0,3508.2000000029802,,,<div class='center'><p>That’s incorrect. Which pirate is the best may change during your time on the island.</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,75,283966,0.0-47.0-2.0,8959.5,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,q3_err,76,285969,0.0-48.0-0.0,null,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,null,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p></div>,,
,html-keyboard-response,77,287596,0.0-48.0-1.0,1625.800000011921,,,<div class='center'><p>That’s incorrect. How good a pirate is at robbing ships will change from island to island!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,78,291564,0.0-48.0-2.0,3967.300000011921,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,correct,79,293566,0.0-49.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,80,294809,0.0-49.0-1.0,1241.7000000029802,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,q_all_err,81,296811,0.0-50.0-0.0,null,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,null,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p></div>,,
,html-keyboard-response,82,299089,0.0-50.0-1.0,2276.5,,,<div class='center'><p>Oops, you missed some questions. Now that you’ve heard the correct answers. Try the quiz again! </p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,83,300761,0.0-50.0-2.0,1670.2999999970198,,,<div class='center'><p>You win bonus money by collecting gold coins.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,correct,84,302763,0.0-51.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,85,303725,0.0-51.0-1.0,960.7000000029802,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,86,305635,0.0-51.0-2.0,1908.6000000089407,,,<div class='center'><p>The pirate who is the best at robbing ships when you first arrive on the island will definitely still be the best when you leave the island. </p><p>Press 1 for true and press  2 for false.</p></div>,50,,,
,correct,87,307637,0.0-52.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,88,308703,0.0-52.0-1.0,1064.8999999910593,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,89,310800,0.0-52.0-2.0,2095.7999999970198,,,<div class='center'><p>The pirate who is the best at robbing ships on the first island will be the best on every other island.</p><p>Press 1 for true and press  2 for false.</p></div>,50,,,
,correct,90,312803,0.0-53.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,91,313446,0.0-53.0-1.0,642.2999999970198,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,html-keyboard-response,92,314814,0.0-53.0-2.0,1366.2000000029802,,,<div class='center'><p>You should remember the island where a pirate robbed a ship.</p><p>Press 1 for true and press  2 for false.</p></div>,49,,,
,correct,93,316837,0.0-54.0-0.0,null,,,<div class='center'><p>That's correct!</p></div>,null,<div class='center'><p>That's correct!</p></div>,,
,html-keyboard-response,94,317402,0.0-54.0-1.0,563.2000000029802,,,<div class='center'><p>That's correct!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
,q_all_corr,95,319404,0.0-55.0-0.0,null,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,null,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p></div>,,
,html-keyboard-response,96,322937,0.0-55.0-1.0,3530.7999999970198,,,<div class='center'><p>Good job! You’re now ready to move on to the real game! Remember this game will be difficult but don't get discouraged and try your best!</p><p><b>[Press the space bar to continue]</b></p></div>,32,,,
